profile_id,embedding
1,"[0.0032744403, 0.009053258, -0.0142629, -0.0050422363, -0.017155657, 0.004134902, -0.01913773, -0.006260944, -0.01779849, -0.021374261, 0.004724167, 0.0023704537, 0.012776344, -0.011792003, 0.00012659997, -0.0021829603, 0.016030695, -0.007908208, 0.006471874, -0.019847527, -0.008684968, 0.0046806415, 0.014624494, -0.02047697, -0.016432468, 0.014758418, 0.011785307, -0.019512719, 0.013887912, -0.013077673, 0.03559698, -0.008410423, -0.025552688, -0.027588332, -0.012508496, -0.012321002, -0.009013081, -0.009026473, 0.010814358, -0.01880292, 0.0313382, 0.011410319, -0.0019804002, -0.010579991, -0.007459563, 0.016244974, 0.012039762, -0.016968163, -0.0034887185, 0.018548466, -0.0024089569, 0.0022449, 0.006799988, 0.0143164685, -0.008336765, 0.0040344587, -0.015615531, 0.00088892016, -0.003669516, -0.027722254, -0.0105264215, 0.027400838, -0.035730906, -0.002378824, -0.0055277105, -0.020222515, -0.014959304, 0.001054651, 0.01544143, 0.018977022, 0.010231789, -0.0030183108, -0.0040980726, 0.027775824, 0.010258574, 0.0015468214, -0.016606567, 0.018977022, 0.0126625085, -0.011035332, 0.013566495, -0.029115064, -0.02882043, 0.001767796, 0.029275773, 0.018173479, -0.01834758, 0.0040210662, -0.0007922438, -0.020637678, -0.016994948, 0.026650863, 0.0075399177, 0.015561962, -0.008785411, 0.013861127, -0.0035858133, 0.0010010814, -0.011055421, -0.024146486, 0.00091905304, 0.0068502096, -0.0051661157, -0.009414853, -0.035221994, -0.0020825171, 0.0010688804, -0.0060667545, 0.026650863, -0.0062776846, -0.019713603, 0.029998962, 0.0077474997, -0.022954563, -0.01040589, -0.02417327, -0.010205004, -0.021909956, 0.008992992, -0.013640153, 0.026557118, 0.010372409, 0.0067765513, -0.036266603, 0.006227463, 0.037016578, -0.030347165, -0.02160193, 0.018227048, -0.02702585, 0.017195834, -0.010519725, 0.018896667, 0.0012739515, -0.018387757, -0.004493148, -0.014048621, -0.004041155, -0.003984237, -0.013546406, 0.013995051, 0.023958992, -0.008263107, 0.00048212617, 0.005611413, -0.002412305, 0.018119909, -0.010754093, 0.03072215, -0.018642211, -0.009910371, 0.009542081, 0.012100028, 0.0050187996, 0.004904964, 0.0057051596, 0.005420571, 0.010646953, -0.007780981, -0.0069640446, 0.0088054985, -0.010888016, -0.013158027, -0.024200056, -0.0021963527, 0.041221786, 0.016191404, 0.029784683, -0.013834342, 0.013847735, 0.014517355, 0.012126813, -0.036668375, 0.013432571, 0.016753884, 0.0028492317, -0.0032828106, -0.004884876, -0.02882043, 0.0011709974, 0.006157153, 0.0073658167, 0.019566288, 0.03385597, -0.006558925, -0.009086739, 0.021896563, 0.01121613, -0.005983052, 0.005243122, 0.014303077, 0.01711548, -0.0071515385, 0.00755331, -0.66683406, -0.016030695, 0.0069305636, -0.018642211, 0.005474141, 0.014838772, 0.011651383, 0.02120016, -0.008684968, 0.012300914, -0.010660346, 0.019994844, -0.001222056, -0.002819099, -0.0024390898, -0.016606567, 0.0013224989, -0.036775514, -0.024749143, -0.007894816, -0.021119805, 0.009850105, -0.021802817, -0.031847112, 0.008852372, -0.0032828106, 0.01700834, -0.00035155035, -0.0053803944, 0.004704078, -0.025472334, 0.005202945, 0.0029480008, 0.015682492, 0.061979998, -0.010988459, 0.0025763616, 0.011999585, 0.010285359, 0.039373636, -0.022820638, -0.017570822, 0.004309003, 0.002584732, -0.0029580449, 0.025057169, 0.023008132, 0.0026667605, -0.00055955094, -0.008102398, 0.0015417993, 0.002817425, -0.0049886666, -0.0048480467, 0.009562169, -0.008008651, 0.023825068, -0.009073347, 0.009193879, 0.008999689, -0.016204797, 0.018561859, -0.04312351, -0.0013417505, -0.027052635, 0.0030484437, -0.017383328, -0.016017303, -0.0033313578, -0.0074930442, 0.028713292, -0.004051199, 0.0018062991, -0.015936948, 0.0052832994, 0.01913773, 0.018468112, -0.012126813, -0.011135776, -0.0010613472, 0.016633352, -0.012655812, 0.008403727, -0.014289685, 0.058605116, -0.0047208187, -0.011517459, 1.6544314e-05, 0.040900372, -0.008356853, 0.029998962, 0.030641796, -0.0033296838, -0.02669104, -0.020008236, 0.0063680834, -0.011865661, 0.025057169, 0.006327906, -0.022070665, -0.004215256, -0.0052899956, 0.04044503, -0.004801173, 0.022927778, 0.02551251, -0.008872461, 0.019338617, 0.012401356, -0.003435149, -0.027427623, -0.02831152, -0.026034813, 0.020222515, -0.0051158946, -0.02646337, -0.0061805896, -0.0057687736, 0.01762439, -0.04044503, 0.015535177, 0.015227152, -0.0054004826, -0.016191404, -0.003471978, 0.033936325, 0.0004285566, -0.022472437, -0.021963526, -0.0033012251, -0.005236426, -0.00048170766, -0.014557532, -0.009066651, -0.01244823, -0.00760688, 0.0064216526, -0.0062810327, 0.0018581946, -0.005474141, -0.019472541, -0.0066593676, 0.0007851291, -0.0007085413, 0.0030317032, -0.015026266, -0.01806634, -0.00319576, -0.00069514895, -0.0075733988, 0.007921601, -0.00755331, 0.006083495, 0.02857937, 0.017731529, -0.010057688, 0.009334498, -0.013640153, -0.007452867, -0.025860712, -0.0020322958, 0.007245285, -0.025043776, -0.02669104, -0.017651174, -0.0019787261, -0.010760789, 0.02769547, -0.0046839896, -0.025030384, -0.006404912, -0.003368187, -0.016927985, -0.002686849, -0.011189345, 0.010513029, -0.011242915, -0.007426082, -0.0059696594, -0.00076880713, -0.0064852666, -0.02142783, -0.0008713426, -0.010010814, 0.023958992, -0.008772018, -0.006890387, 0.049150087, -0.0011676493, 0.018280618, -0.009850105, 0.010767485, -0.0011802047, 0.0014221048, -0.0029496748, 0.011015244, 0.0061839377, -0.008718449, 0.008330069, 0.031713188, -0.00959565, 0.01616462, 0.011845572, -0.0112295225, 0.021508185, -0.047596566, 0.0008638094, -0.010191612, 0.032409593, 0.0023654315, -0.00083828013, -0.015923556, -0.016285151, -0.022003703, 0.0020724728, 0.022338513, -0.005778818, 0.017919023, -0.007138146, 0.009609043, 0.022177804, 0.018106516, 0.003947408, -0.022110842, -0.0056281537, 0.03658802, 0.011758522, 0.003846965, -0.0029680892, -0.02484289, 0.013512925, 0.023691144, 0.0063044694, 0.010954978, 0.006917171, 0.00079935853, 0.0018314099, -0.041141436, 0.022552792, 0.024133094, 0.004044503, 0.012943748, 0.019526111, -0.0061772414, 0.021012666, 0.018615426, 0.021950133, -0.014932519, 0.00427887, 0.02327598, -0.0042119077, 0.00031325646, -0.01155094, -0.00783455, 0.005236426, 0.0019619856, -0.0024993555, 0.012274129, 0.054694537, 0.018869882, 0.0019201344, 0.018628819, 0.00083576905, -0.006254248, 0.0027069375, -0.017316366, -0.0025545992, -0.026731217, 0.015227152, -0.015749454, -0.01834758, -0.028606154, 0.015173582, -0.014383431, -0.0147316335, 0.013613368, 0.013847735, 0.006147109, 0.0009458378, -0.0019569634, -0.023423297, 0.0082965875, 0.020610893, 0.028445445, 0.023771498, -0.0007445334, -0.0074662594, 0.01155094, -0.009736271, 0.021374261, 0.01415576, 0.01745029, 0.018695781, 0.0045634583, 0.0030668583, 0.016378898, 0.041837838, -0.011316572, -0.01605748, -0.010914801, 0.0012848328, -0.0049217045, -0.026597295, -0.022311728, 0.062194277, 0.004493148, 0.00286095, -0.025057169, 0.021976918, -0.031177493, 0.01281652, 0.01605748, -0.0047174706, -0.015253937, -0.02405274, 0.008758626, -0.011946015, -0.01700834, 0.016566392, -0.009669309, -0.01572267, -0.027119597, -0.031043569, 0.012595546, 0.07965796, -0.0055009257, -0.011544243, 0.016633352, -0.0002582221, 0.010700523, -0.014878949, -0.020235907, 0.014075406, -0.013807558, 0.017945807, 0.0051158946, -0.027320484, -9.9030476e-05, -0.014021836, -0.0073859054, 0.017517252, -0.024400942, -0.029490052, -0.0074327784, 0.0060031405, -0.011437104, 0.0007960104, 0.0089662075, 0.033025645, 0.009609043, 0.016311936, 0.00017975103, 0.01644586, -0.040203966, 0.0071113613, 0.016981555, 0.0045366734, -0.010412586, -0.015548569, 0.034097034, 0.0061035836, 0.0052899956, 0.012575458, -0.014570924, 0.013834342, 0.021387653, 0.014423608, -0.0285258, 0.013352216, -0.010184916, -0.03139177, 0.028284736, -0.029329343, -0.014570924, 0.0054272674, 0.008611309, -0.0054574003, -0.012019673, 0.00010975485, 0.0006876157, 0.00073532615, -0.013278559, -0.010767485, -0.0085845245, -0.026717825, -0.038221892, 0.008263107, -0.006709589, 0.0017259448, -0.014249507, -0.018588642, 0.0005829876, -0.021240337, -0.0066593676, -0.011999585, -0.03530235, -0.038248677, 0.007854639, 0.004617028, -0.006150457, -0.007372513, 0.01621819, 0.0032727662, -0.010138042, -0.014651279, -0.028150812, -0.0014480526, -0.012823217, -0.012622331, -0.0016213167, -0.0062676403, -0.003435149, -0.005296692, 0.024775928, 0.0094751185, -0.022927778, 0.012575458, 0.0018314099, 0.008330069, 0.004827958, -0.0070510954, 0.012173686, 0.0069908295, -0.010660346, -0.0069640446, -0.016352113, -0.015709277, -0.019472541, 0.0015920209, 0.010439371, 0.009776448, 0.028686507, -0.007854639, 0.019392187, 0.019258263, -0.0059763556, 0.044998445, -0.004757648, -0.011390231, 0.020289477, 0.02109302, 0.004315699, 0.008035436, 0.006632583, 0.0020741469, -0.02628927, 0.02702585, 0.031043569, -0.009990726, 0.008999689, 0.022392083, -0.025499118, -0.01107551, -0.00029526043, -0.025860712, 0.0179592, -0.021280514, -0.0137138115, -0.03865045, -0.032570302, -0.0052263816, 0.0059060454, 0.0011040354, -0.016941378, -0.0077408035, -0.01029875, -0.00050137774, 0.0033899497, -0.006080147, -0.038971867, -0.007941689, -0.00034757447, -0.026356231, 0.039748624, -0.0013024103, -0.0005708508, 0.008008651, -0.020276085, 0.0013551428, -0.02836509, -0.0071448423, -0.00079098827, 0.019499326, 0.036373742, 0.021735854, -0.014021836, 0.051774994, 0.0029446527, 0.024200056, -0.012762952, -0.002815751, -0.006257596, -0.024588436, 0.02304831, 0.04676624, -0.001123287, 0.0021226944, 9.691175e-06, 0.011363446, -0.00083911716, -0.0042319964, -0.030588228, -0.02697228, -0.048212618, -0.009247448, 0.0020841912, -0.0285258, 0.0024658744, -0.0022616405, 0.008658183, 0.049364362, 0.032248884, 0.015361075, 0.023958992, 0.033668477, -0.020570718, -0.0055544954, -0.0054707928, 0.00050472585, -0.029543621, -0.007720715, -0.031579264, -0.002485963, 0.025914282, 0.009515296, 0.013204901, -0.008316676, -0.019673426, -0.028552584, 0.040820017, -0.03232924, -0.014704849, 0.016459253, -0.021387653, -0.0038302245, -0.015240544, -0.00043441576, -0.01049294, 0.013673634, 0.0042989585, 0.0029396305, 0.017102087, -0.024133094, 0.0027320483, -0.0026617383, -0.002311862, 0.025820535, 0.005102502, 0.032972075, 0.033614907, 0.010425978, -0.014410215, 0.02053054, 0.028284736, -0.0026299313, 0.009803232, 0.01577624, 0.007647057, -0.025780357, 0.0023537131, 0.0035925095, -0.0027805958, -0.0033464243, -0.0042755217, -0.013379001, -0.0017728182, -0.03559698, -0.004463015, -0.03318635, 0.016767276, -0.006733026, 0.0044094454, -0.027588332, -0.010888016, -9.238659e-05, 0.026985673, -0.008564436, 0.018735958, 0.00017043913, -0.00077382923, -0.00912022, -0.027012458, 0.007620272, 0.022552792, -0.014919126, 0.0067564626, -0.029731113, -0.01035232, -0.0061839377, 0.01633872, -0.017035125, -0.008718449, 0.0035188515, 0.032489948, 0.007720715, -0.025606258, 0.0040545473, -0.007044399, 0.012957141, 0.019834135, -0.011309876, -0.023128664, 0.015749454, -0.009655916, 0.027333876, -0.014503962, -0.0130441915, -0.004724167, -0.004553414, -0.01516019, -0.012488407, -0.016204797, -0.004459667, -0.023209019, -0.0022951216, -0.027561547, -0.0001155094, -0.0037230854, 0.024628611, -0.008872461, -0.0033799054, 0.020570718, -0.012856698, 0.019030591, -0.018307403, -0.010225093, -0.008035436, 0.027119597, -0.002139435, -0.0030651842, 0.013519621, -0.023918815, -0.0191913, -0.019566288, 0.005125939, 0.0147316335, -0.016526215, -0.0029128457, 0.036320172, 0.0033849275, 0.01806634, -0.012722774, -0.03765941, 0.02908828, -0.02232512, 0.010579991, 0.013057584, 0.012796433, -0.0044395784, -0.015039658, -0.008798802, 0.010338928, -0.009434941, -0.018267225, -0.005949571, 0.008992992, 0.0029295862, 0.009274233, -0.018160086, -0.028257951, -0.016968163, 0.021842994, -0.0035221996, 0.0022884253, -0.0076805376, 0.027119597, 0.0113232685, 0.012321002, 0.004315699, -0.012916964, -0.0121201165, -0.01600391, -0.050596464, -0.004312351, 0.008551043, 0.018642211, 0.048212618, -0.0093478905, 0.0105264215, -0.013238382, -0.029275773, -0.0450788, -0.010713915, -0.0070310067, 0.024307195, -0.002348691, -0.0089796, 0.014517355, -0.012615635, 0.0043927054, -0.01762439, -0.024240233, 0.03144534, -0.0101447385, -0.013981659, -0.013995051, -0.026838357, -0.023811676, 0.00060056517, 0.001392809, -0.0051862043, -0.0040645916, -0.015320898, -0.016767276, 0.0011860639, 0.0009391416, 0.019660033, 0.01353971, 0.018923452, -0.014075406, -0.029918607, 0.013151331, -0.0065220958, -0.011055421, -0.012675901, 0.0003975867, -0.009816624, 0.003132146, -0.00039528488, -0.01695477, 0.0015535176, 0.00030530474, 0.0036561235, -0.03412382, 0.002275033, 0.018494897, 0.0038268766, -0.00058424316, -0.010425978, -0.0034418453, -0.0065522287, 0.009240752, -0.004593591, 0.0069908295, 0.015896771, -0.017530644, 0.0067899437, -0.014517355, 0.0070510954, -0.020784995, -0.006903779, -0.012528584, -0.011792003, 0.0046505085, 0.008336765, -0.02019573, -0.0048145656, 0.0073323357, 0.030106101, -0.014664671, 0.0044094454, -0.0027738996, 0.018668996, 0.030293595, -0.00360925, -0.037096933, 0.013954874, 0.011135776, -0.0002224393, 0.031097138, 0.20056449, -0.00096760044, 0.0059160898, 0.0107407, 0.026262484, 0.03082929, 0.011952711, 0.00079935853, -0.0027287002, 0.021052843, 0.0051125465, -0.0054674447, -0.0077006263, -0.002919542, 0.014021836, -0.013566495, -0.021923348, -0.005236426, -0.017329758, -0.020101983, 0.0028977792, 0.0066627157, -0.019981451, -0.018119909, 0.015521784, 0.016753884, -0.0071180575, -0.0027973363, 0.017222619, 0.012354483, -0.018468112, 0.0025278144, 0.0043625725, -0.007727411, 0.019325225, -0.01292366, 0.037954044, 0.0013827647, 0.023008132, -0.012334394, 0.0015392882, -0.006502007, 0.01572267, -0.027936533, 0.010519725, 0.020543933, -0.00091905304, -0.0020155553, 0.018494897, 0.027909748, -0.029409697, -0.012983926, 0.031070353, 0.021334084, 0.0065187477, 0.009709486, 0.009441637, 0.019392187, -0.014637887, 0.011597813, -0.0013442616, 0.03299886, -0.007861335, 0.0019820742, -0.0035724211, -0.006200678, -0.024762535, -0.0074930442, 0.0020925615, -0.0033146176, -0.0033112695, -0.022084057, 0.0064517856, 0.015079835, -0.036159463, -0.03340063, 0.020825172, 0.012046458, 0.014169153, 0.029007925, -0.008089006, -0.021173375, 0.0017493814, -0.023905423, -0.010673738, -0.028124027, 0.023209019, -0.0030919688, -0.013847735, -0.026449978, 0.0044898, -0.005815647, -0.001595369, -0.015910164, 0.00011048725, -0.000562062, -0.014236115, 0.023155449, -0.017838668, 0.008671575, -0.009361283, 0.031873897, 0.0015501695, 0.02260636, -0.011149168, 0.0038737499, 0.017222619, -0.0015719322, 0.0214814, 6.9891554e-05, -0.001633872, -0.02248583, -0.004643813, -0.0027186559, -0.022499222, 0.010506333, 0.0044797556, -0.025217878, 0.021012666, -0.00940146, 0.017758314, -0.0047375592, -0.006950652, 0.012843305, -0.017490467, -0.010064384, 0.002959719, -0.0042721736, 0.01449057, -0.05169464, 0.021173375, 0.004429534, -0.0062408554, -0.021923348, 0.017811883, -0.0027420926, -0.013834342, -0.006260944, -0.021374261, 0.023932207, 0.008135879, -0.008946119, 0.019512719, 0.01026527, 0.010780877, -0.030454304, 0.023450082, -0.010158131, -0.021615323, 0.0035992058, -0.0053268247, 0.020276085, -0.022392083, -0.004888224, 0.021829601, -0.006528792, -0.048132263, -0.027615117, 0.0024625263, -0.029222203, -0.035838045, 0.025472334, 0.03977541, 0.022231374, -0.027106205, 0.019713603, -0.17249404, 0.021387653, 0.015320898, -0.04521272, 0.022807246, 0.019539503, 0.032972075, 0.0070845764, -0.0044462746, -0.0059060454, 0.019901097, -0.01169156, -0.010305447, -0.006287729, 0.02361079, 0.008410423, 0.02774904, 0.022526007, 0.043552063, 0.013981659, 0.017597605, 0.003366513, 0.026275877, -0.0075332215, 0.030186456, 0.011905838, 0.0018196915, 0.008410423, 0.0042052115, 0.019874312, 0.0015133405, -0.017664567, 0.027668685, -0.011135776, 0.018735958, -0.0227135, 0.0076269684, 0.0037297816, -0.009756359, 0.004553414, 0.008209538, 0.028954355, 0.024521474, -0.007794373, -0.016419075, -0.01577624, 0.014838772, -0.00070477475, -0.009830017, -0.0049920147, 0.02713299, -0.02590089, 0.012287522, 0.009521992, 0.0063044694, -0.006428349, -0.004975274, 0.022753676, 0.0031154056, -0.0010052666, 0.009013081, -0.033668477, -0.0042253, -0.0020272736, -0.01007108, -0.00326607, -0.008591221, 0.020610893, -0.025994636, -0.0024792668, -0.0179592, -0.018655604, 0.023650967, 0.009943852, -0.014611102, 0.027507978, -0.016231582, 0.010225093, 0.0051661157, -0.01449057, 0.018280618, 0.01885649, -0.0017309668, 0.019164516, -0.020892134, -0.0060734507, -0.0036226425, -0.006970741, 0.012508496, -0.030454304, 0.029061494, -0.03037395, -0.014383431, -0.013613368, 0.013472748, -0.0029714373, 0.038114753, 0.0060299253, -0.00869836, -0.009080043, 0.014597709, -0.0015007851, -0.033373844, 0.008905942, 0.017811883, 0.00040449214, 0.0041014208, 0.012736167, 0.01605748, -0.0046069836, -0.020503756, 0.03278458, 0.006535488, 0.011517459, -0.007372513, 0.027199952, 0.010988459, -0.014008444, 0.0018464763, 0.0011433756, 0.020356439, -0.0059395265, 0.00010457576, -0.0035088072, 0.0010513029, 0.016030695, -0.09219324, -0.018200263, 0.028686507, 0.009602346, -0.00056666567, 0.020436794, 0.0084572965, 0.012997318, -0.036373742, 0.00964922, 0.0049853185, -0.011283092, -0.009408156, 0.0010939912, 0.0027069375, -0.009602346, -0.022124235, -2.0310925e-05, -0.022070665, 0.036266603, -0.03195425, -0.017209226, 0.01595034, 0.009274233, -0.0029295862, 0.029516837, -0.016459253, -0.0017050192, 0.01007108, -0.0012973881, -0.005450704, -0.013379001, 0.011028636, -0.027775824, -0.011242915, -0.014678064, -0.0076738414, -0.00017096227, 0.03765941, -0.004463015, 0.0036494273, 0.0076738414, 0.037043363, -0.014410215, -0.0046371166, 0.031820327, -0.03082929, 0.017651174, 0.002142783, -0.024200056, -0.04497166, 0.01639229, -0.03227567, -0.008289891, 0.031016784, -0.0049853185, 0.009374675, 0.013325431, -0.014437, -0.014410215, 0.001836432, -0.010084473, -0.0013643501, 0.0012496777, -0.00036682605, 0.02831152, -0.022191197, -0.004941793, -0.00042604553, -0.013499533, -0.0049786223, 0.011858964, -0.02724013, 0.01644586, -0.04290923, -0.015401253, 0.008303284, -0.013673634, 0.0078077656, -0.009655916, -0.0008123324, -0.013466052, -0.0014639561, -0.008611309, 0.015682492, 0.007251981, -0.009140309, 0.006833469, -0.008959511, -0.029704329, -0.00959565, 0.0052866475, -0.010111257, -0.0072385888, -0.016512822, 0.009863498, 0.011591117, 0.00010431419, 0.0040913764, -0.022512615, -0.011008548, -0.0008399542, -0.06310496, 0.03232924, -0.011698256, -0.0046873377, 0.012836609, -0.03238281, 0.012347787, 0.0063312543, -0.005367002, -0.012943748, 0.00015610509, 0.0065823616, 0.0069908295, -0.0016179685, -0.013439267, -0.0052196854, -0.0019184604, 0.016231582, 0.021414438, 0.0019636597, -0.008725145, -0.010961674, -0.0013685352, 0.02405274, -0.020410009, 0.0071180575, -0.029838253, 0.0062743365, -0.0073591205, -0.03195425, 0.0065220958, -0.011986192, 0.016660137, 0.02220459, -0.006910475, -0.020262692, 0.016097657, 0.029945392, 0.015936948, 0.04317708, -0.011678168, -0.041650344, 0.0038268766, 0.0014313121, -0.009970637, -1.132926e-06, -0.017811883, -0.015200367, 0.015829809, 0.010894712, 0.008611309, 0.023369728, -0.013807558, -0.014892342, -0.025298232, -0.029623976, -0.0056616343, 0.00030007333, -0.003060162, -0.020021629, 0.038007613, -0.034980934, 0.0004490637, 0.008986296, 0.004730863, 0.008410423, -0.0003574095, 0.008343461, 0.029382912, 0.013740596, -0.018735958, -0.01544143, 0.01739672, 0.00558128, 0.02444112, -0.007486348, 6.387544e-05, 0.012454926, -0.025753573, 0.025874104, 0.019941274, -0.019981451, -0.0020841912, 0.03066858, 0.026731217, -0.007446171, -0.013198204, -0.017383328, 0.023717929, 0.017249404, -0.023744714, 6.204445e-05, 0.009642524, 0.0012371223, 0.0044697113, 0.010030903, -0.0014873927, -0.009629131, 0.007995259, 0.028847216, 0.020543933, 0.0092541445, -0.007841246, -0.023798283, -0.022633145, -0.0028793646, -0.01169156, 0.0049284007, -0.01348614, 0.01801277, 0.039748624, -0.0056281537, 0.002653368, 0.0066359313, -0.03771298, -0.0074930442, -0.0023871942, -0.025552688, -0.032864936, 0.030695366, 0.0042956104, -0.013191508, 0.0118321795, -0.024508081, 0.012829913, 0.027360661, 0.015120013, -0.015628923, -0.0121201165, 0.0011843898, 0.012682597, -0.008999689, 0.0036795603, 0.0058993497, -0.0038637056, -0.0047542998, -0.0058323876, 0.010566599, -0.0070912726, 0.048694745, 0.016258366, -0.031472124, -0.0050891098, 0.012548673, 0.018039554, 0.03267744, 0.020423401, 0.006491963, -0.04146285, 0.015709277, -0.0064116083, -0.008778715, -0.02831152, -0.01544143, 0.0051560714, -0.026423194, 0.028016888, -0.00166819, 0.008283196, 0.0013392394, 0.028097242, 0.015361075, -0.0001930388, -0.035570197, 0.010754093, 0.038168322, 0.00517616, 0.01829401, -0.036266603, 0.013506229, -0.0041683824, -0.019740388, 0.00016792807, 0.016204797, -0.0042721736, 0.0013660241, 0.010700523, 0.025619648, 0.011939319, -0.008323372, 0.007211804, -0.02651694, -0.011852268, -0.00031241943, -0.011865661, -0.015642315, -0.0022733589, -0.0024273715]"
